ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID161356322,1/24 Eldridge St,FOOTSCRAY,296000.0,u,27/11/2016,2,1.0,1.0,0.0,104.0,-37.789,144.8932,20024.0,1510.9675961346004,17.4,0,240,1683,169
ID503245643,13 Leslie St,FRANKSTON SOUTH,760000.0,h,16/09/2017,4,2.0,2.0,536.0,54.0,-38.16363,145.11545,19855.0,2481.562077188641,68.81818181818181,0,67,594,78
ID850297314,6 robinson St,SUNSHINE,590000.0,h,28/05/2016,3,2.0,1.0,286.0,11.0,-37.7896,144.8369,20021.0,373.08761648416225,24.0,0,170,1257,169
ID394418403,6 Merbein St,PASCOE VALE,680000.0,h,14/05/2016,2,1.0,2.0,590.0,79.0,-37.717,144.9509,19962.0,889.6406506681685,37.0,0,85,1043,112
ID919209426,10 Devoy St,OAKLEIGH SOUTH,1500000.0,h,24/06/2017,4,2.0,2.0,597.0,59.0,-37.91753,145.08524,19916.0,1669.5051494773495,31.35483870967742,0,26,68,13
ID835271539,4/3 Kooyongkoot Rd,HAWTHORN,500000.0,u,22/07/2017,2,1.0,1.0,2338.0,5.0,-37.83032,145.03898999999996,19904.0,1010.7165373788629,15.655172413793103,0,153,1704,324
ID667009535,2A Kerr St,BLACKBURN,881000.0,t,19/08/2017,3,1.0,1.0,300.0,59.0,-37.81156,145.14057,19897.0,1026.4360313716422,30.818181818181817,0,315,2270,184
ID354890035,1/10 McComas Gr,BURWOOD,650000.0,u,11/03/2017,2,1.0,1.0,194.0,44.0,-37.8509,145.1119,19849.0,2759.9719571509245,28.666666666666668,0,117,1162,191
ID808866275,4 Carmel Ct,BENTLEIGH EAST,1175000.0,h,12/08/2017,3,1.0,2.0,700.0,6.0,-37.92689,145.05879,19938.0,2056.817211285651,36.84615384615385,0,125,839,108
ID832808575,3/477 Kooyong Rd,ELSTERNWICK,1071000.0,t,16/04/2016,3,2.0,2.0,179.0,19.0,-37.8961,145.0125,19953.0,734.8601815736763,23.5,0,195,1779,147
ID876498871,9 Katta Ct,ASHWOOD,1060000.0,h,16/07/2016,3,1.0,2.0,772.0,89.0,-37.8707,145.1036,19847.0,2120.7147362274163,31.666666666666668,0,206,1709,183
ID181685969,22 Carlingford St,ELSTERNWICK,2050000.0,h,27/06/2016,4,3.0,2.0,420.0,3.0,-37.8891,145.0102,19954.0,949.7411794577007,21.5,0,195,1779,147
ID965321721,75 Canterbury Rd,BLACKBURN,1112000.0,h,17/06/2017,3,1.0,3.0,632.0,49.0,-37.83107,145.14343,19897.0,1170.2597843733972,30.818181818181817,0,315,2270,184
ID703567949,20 Miller St,SUNBURY,535000.0,h,27/05/2017,4,2.0,2.0,808.0,49.0,-37.58089,144.72183,15351.0,523.9939555998941,45.75,0,201,824,150
ID485568004,12A Almond St,CAULFIELD SOUTH,997000.0,h,29/04/2017,2,1.0,2.0,311.0,94.0,-37.8895,145.0229,19942.0,1697.7068885806514,29.23076923076923,0,199,1246,144
ID407871096,9 Stephens St,BALWYN NORTH,4000000.0,h,18/06/2016,5,5.0,4.0,1364.0,6.0,-37.7961,145.0859,19896.0,3118.2090467417524,28.76923076923077,0,120,881,102
ID126189580,37 Lewis St,THORNBURY,995000.0,h,16/04/2016,3,1.0,1.0,327.0,99.0,-37.7574,144.9854,20014.0,1188.3294791450614,25.3,0,300,919,195
ID646795743,39 Kiewa St,DONCASTER,1542000.0,h,8/04/2017,3,2.0,2.0,980.0,39.0,-37.7883,145.1387,19897.0,3619.8934960855477,30.818181818181817,0,208,1866,156
ID855473094,83 Truganini Rd,CARNEGIE,1910000.0,h,25/02/2017,3,1.0,1.0,720.0,104.0,-37.8922,145.0544,19920.0,757.9438127587399,23.451612903225808,0,470,3339,557
ID902061597,15 Derna St,HEIDELBERG WEST,740000.0,h,7/11/2016,3,2.0,1.0,627.0,59.0,-37.747,145.0402,19935.0,2123.2542153515246,29.823529411764707,0,150,1565,276
ID473903731,152 Gooch St,THORNBURY,1427000.0,h,19/11/2016,3,1.0,1.0,275.0,99.0,-37.7592,145.0105,20014.0,1146.8791745232302,25.3,1,300,919,195
ID178320228,1/108 Surrey Rd,BLACKBURN NORTH,706000.0,u,15/07/2017,2,1.0,1.0,305.0,79.0,-37.80906,145.15787,19898.0,1406.9986383090593,30.307692307692307,0,2,18,1
ID644947073,3 Longfield St,RICHMOND,1400000.0,h,27/11/2016,3,1.0,2.0,0.0,119.0,-37.8211,145.0114,19906.0,794.6352046924836,11.904761904761905,0,117,378,47
ID154441839,101 Kerr St,FITZROY,1750000.0,h,9/09/2017,3,1.0,1.0,152.0,24.0,-37.79662,144.9791,19975.0,1379.5508452924732,13.235294117647058,0,47,371,27
ID978561233,16/36 Anderson Rd,HAWTHORN EAST,735000.0,u,16/04/2016,3,1.0,1.0,0.0,49.0,-37.8414,145.0505,19853.0,1801.5738335265605,19.15625,0,143,1283,102
ID470506785,93 Williamstown Rd,SEDDON,1275000.0,h,18/03/2017,5,3.0,1.0,386.0,129.0,-37.8078,144.8846,20023.0,669.9733078057751,19.4,0,126,380,68
ID407127938,19/225 Koornang Rd,CARNEGIE,460000.0,u,12/06/2016,2,1.0,1.0,0.0,49.0,-37.8936,145.056,19920.0,849.7932692767072,23.451612903225808,0,462,3343,509
ID791679378,8/121 Thomas St,HAMPTON,802000.0,u,3/12/2016,2,1.0,1.0,0.0,54.0,-37.939,145.0137,19949.0,1079.677948542961,31.5,0,210,1676,169
ID755871369,15 Avelin St,HAMPTON,1800000.0,h,28/05/2016,4,2.0,1.0,667.0,84.0,-37.9315,145.0109,19949.0,1097.8121460615237,31.5,0,210,1676,169
ID606979696,606/120 Palmer St,RICHMOND,620000.0,u,22/08/2016,2,2.0,1.0,650.0,8.0,-37.8195,145.0103,19906.0,929.134684384323,11.904761904761905,0,117,378,47
ID120192824,3 Highbury St,BALWYN NORTH,2000000.0,h,4/03/2017,3,1.0,3.0,772.0,8.0,-37.7938,145.0732,19893.0,3487.923517673273,23.76923076923077,0,125,839,108
ID973683515,14 Carbine Wy,KEILOR DOWNS,675000.0,h,8/07/2017,3,2.0,4.0,708.0,44.0,-37.72659,144.79668,20001.0,395.8696639098247,34.375,0,354,1868,330
ID251306710,25 Carlyle St,MAIDSTONE,676500.0,h,8/10/2016,3,2.0,1.0,250.0,59.0,-37.7905,144.8762,20023.0,1492.9624779112619,19.4,0,87,348,76
ID238456441,65 Darling St,MOONEE PONDS,1240000.0,h,29/04/2017,3,2.0,2.0,275.0,139.0,-37.767,144.9108,20038.0,749.6771400638465,22.0,0,49,102,21
ID335774129,717 Brunswick St,FITZROY NORTH,1300000.0,h,27/11/2016,3,2.0,0.0,127.0,129.0,-37.7851,144.9809,20019.0,1033.8239453631488,18.3,0,240,1683,169
ID461550053,91 Plenty Rd,PRESTON,800000.0,h,28/05/2016,3,1.0,2.0,207.0,109.0,-37.7486,145.0039,20013.0,472.24623205629234,26.3,0,85,1043,112
ID225281065,10 Madeline St,GLEN IRIS,1700000.0,h,26/08/2017,5,3.0,2.0,630.0,44.0,-37.85718,145.08658,19848.0,704.1304192090885,30.666666666666668,0,255,1618,222
ID166634685,10 Hastings Ct,EPPING,600000.0,h,16/09/2017,3,1.0,2.0,555.0,99.0,-37.64417,145.04043,20005.0,1289.2500982701172,45.22222222222222,1,250,1550,286
ID366973899,71 Augustine Tce,GLENROY,760000.0,h,29/07/2017,3,1.0,4.0,625.0,69.0,-37.69912,144.90996,20031.0,682.9265817826048,38.0,0,230,1620,177
ID443759274,1687 Malvern Rd,GLEN IRIS,2800000.0,h,26/07/2016,3,1.0,2.0,762.0,89.0,-37.8575,145.0554,19849.0,2303.89755723177,28.666666666666668,0,240,1683,169
ID804359269,4/6 Linton St,IVANHOE,504000.0,u,10/12/2016,2,1.0,1.0,0.0,39.0,-37.7712,145.0455,19933.0,256.476292266796,26.058823529411764,0,79,225,53
ID319032418,121 Suffolk St,WEST FOOTSCRAY,878000.0,h,30/07/2016,3,1.0,1.0,397.0,59.0,-37.7901,144.8682,20022.0,1118.6296797500734,21.4,1,36,147,42
ID423003508,10 Edward St,HAWTHORN,1702000.0,h,27/05/2017,3,1.0,2.0,290.0,119.0,-37.81767,145.04041,19904.0,548.2485174767368,15.655172413793103,0,153,1704,324
ID986944900,2/60 Darebin St,HEIDELBERG,915000.0,u,24/06/2017,4,2.0,2.0,419.0,109.0,-37.7537,145.06341,19935.0,445.49999264911094,29.823529411764707,0,153,1704,324
ID799284879,8 Mitchell St,MARIBYRNONG,1340000.0,h,8/07/2017,4,1.0,3.0,697.0,99.0,-37.78352,144.88981,20023.0,2073.7248821241205,19.4,0,102,352,106
ID663180184,29 Alfred St,PORT MELBOURNE,825000.0,h,14/05/2016,2,1.0,0.0,111.0,109.0,-37.835,144.9373,19841.0,3028.2416637151628,3.4078212290502794,0,85,1043,112
ID312448045,12 Norwood Ct,BUNDOORA,730000.0,h,8/07/2017,3,1.0,1.0,612.0,59.0,-37.70602,145.05945,19984.0,2213.1869862247913,37.666666666666664,1,89,317,53
ID757219774,112 Belmore Rd,BALWYN,2570000.0,h,3/12/2016,5,3.0,2.0,715.0,10.0,-37.8028,145.0768,19893.0,2445.085481941494,23.76923076923077,0,120,881,102
ID816795159,88 Westmoreland Rd,SUNSHINE NORTH,1190000.0,h,19/11/2016,2,1.0,6.0,968.0,69.0,-37.7698,144.8362,20004.0,1336.9323035470275,26.375,0,170,1257,169
ID589340436,9 Banks Pl,GLADSTONE PARK,742000.0,h,26/08/2017,3,2.0,2.0,375.0,44.0,-37.68415,144.8999,20030.0,1740.9764712385281,40.0,0,86,751,113
ID160126794,28 Kellaway St,MARIBYRNONG,920000.0,h,10/09/2016,3,1.0,2.0,689.0,99.0,-37.7823,144.887,20023.0,2176.6464776437433,19.4,0,87,348,76
ID284609909,109 Ellesmere Pde,ROSANNA,1020000.0,h,17/09/2016,3,1.0,2.0,927.0,59.0,-37.7342,145.0658,19983.0,957.7822881346732,34.75,0,117,378,47
ID569801358,7/6 Osborne Ct,HAWTHORN,400000.0,u,15/10/2016,1,1.0,1.0,0.0,69.0,-37.8155,145.0161,19905.0,923.7450034973172,13.952380952380953,0,150,1565,276
ID946929685,5 Millah Rd,BALWYN,3270000.0,h,12/11/2016,4,2.0,4.0,935.0,92.0,-37.8157,145.0795,19893.0,989.6243218991193,23.76923076923077,0,120,881,102
ID896783906,13 Nutwood St,RESERVOIR,755000.0,h,12/08/2017,4,2.0,2.0,479.0,24.0,-37.70952,145.033,20009.0,2075.967423424912,35.22222222222222,1,126,380,68
ID191985309,18 Catron St,SEAFORD,870000.0,h,29/07/2017,4,2.0,2.0,771.0,54.0,-38.10052,145.13397,19857.0,636.131245872405,63.81818181818182,0,23,50,7
ID951184494,4/35 Studley Park Rd,KEW,580000.0,u,13/08/2016,2,1.0,1.0,0.0,49.0,-37.8071,145.0243,19905.0,1643.8823015496448,13.952380952380953,1,37,154,24
ID839774166,116 The Avenue,SPOTSWOOD,1035000.0,h,19/11/2016,3,1.0,2.0,675.0,99.0,-37.8261,144.872,19995.0,1325.1845774274725,14.357142857142858,0,137,681,137
ID702259717,30 Mirams St,ASCOT VALE,1300000.0,h,27/11/2016,4,1.0,4.0,664.0,99.0,-37.7765,144.9132,20039.0,770.0637225544341,20.0,0,311,2215,346
ID172604826,4 Brownfield St,CHELTENHAM,1275000.0,h,12/08/2017,3,2.0,2.0,656.0,59.0,-37.96791,145.06241,19866.0,703.2152778166613,41.86666666666667,1,161,848,160
ID686956481,44 Shaw St,NIDDRIE,1305000.0,h,26/08/2017,3,1.0,3.0,650.0,69.0,-37.74009,144.88736,20036.0,3060.1724474384223,27.0,0,14,58,7
ID247680235,11/97 Brickworks Dr,BRUNSWICK,410000.0,u,4/06/2016,2,1.0,1.0,0.0,19.0,-37.7695,144.9528,19968.0,629.1769289882841,25.333333333333332,0,119,1063,188
ID390485717,16 Ayton St,IVANHOE,950000.0,h,19/11/2016,3,3.0,2.0,290.0,59.0,-37.7601,145.0363,19933.0,1266.3820241909505,26.058823529411764,0,79,225,53
ID355530496,2b Rollo St,COBURG NORTH,591000.0,t,7/11/2016,2,1.0,1.0,0.0,11.0,-37.721,144.9527,19963.0,758.4738686263232,36.0,0,133,1156,139
ID790715644,98 Brady Rd,BENTLEIGH EAST,1175000.0,h,25/02/2017,4,2.0,2.0,620.0,39.0,-37.9281,145.0669,19937.0,2738.1946639526423,38.266666666666666,0,125,839,108
ID250381573,1/21 Jones St,BRUNSWICK,542000.0,h,22/05/2016,2,1.0,1.0,0.0,129.0,-37.7618,144.9662,19967.0,489.3814076696669,27.333333333333332,0,119,1063,188
ID292507818,125 Oriel Rd,BELLFIELD,894000.0,h,8/04/2017,3,2.0,3.0,601.0,69.0,-37.7524,145.0393,19934.0,1791.9397494533043,29.0,0,111,355,60
ID142513493,14 Altona St,KENSINGTON,812000.0,t,16/04/2016,2,1.0,0.0,132.0,132.0,-37.7989,144.9275,20026.0,191.9513704812334,6.4,0,37,154,24
ID241655845,32 Kynoch St,DEER PARK,650000.0,h,24/06/2017,4,2.0,2.0,709.0,49.0,-37.76336,144.7725,19982.0,1603.4764802551153,23.7,0,44,231,33
ID670284094,4/28 Rushall St,FAIRFIELD,438000.0,u,15/10/2016,2,1.0,1.0,0.0,12.0,-37.7762,145.0213,19930.0,508.8283434199486,22.0,0,47,281,29
ID715646904,21 River Dr,AVONDALE HEIGHTS,880000.0,t,8/10/2016,3,2.0,2.0,339.0,49.0,-37.7519,144.8534,20004.0,3820.358033044734,26.375,0,206,1709,183
ID687960062,1/389 Mont Albert Rd,MONT ALBERT,442500.0,u,20/05/2017,2,1.0,1.0,0.0,59.0,-37.8212,145.1064,19896.0,211.70878175928243,28.76923076923077,0,49,102,21
ID489989857,6 Sproul St,SUNSHINE NORTH,520000.0,h,25/02/2017,3,1.0,1.0,535.0,79.0,-37.757,144.8313,20003.0,1912.9780468410347,29.375,0,176,1272,233
ID956923293,18 Derby St,COLLINGWOOD,1260000.0,h,15/10/2016,2,1.0,2.0,116.0,99.0,-37.8067,144.984,19977.0,853.4406828323825,10.125,1,133,1156,139
ID947099617,69 Monash St,LALOR,560000.0,h,22/07/2017,3,1.0,2.0,535.0,49.0,-37.6615,145.02761,20006.0,1037.860086853107,42.22222222222222,0,177,1281,207
ID782690461,23A Havelock St,ST KILDA,1120000.0,h,8/04/2017,2,1.0,0.0,135.0,89.0,-37.8661,144.9802,19956.0,1229.1089151547133,17.5,1,176,1272,233
ID462939756,28 Raymond St,ASHWOOD,1250000.0,h,3/12/2016,3,1.0,1.0,842.0,69.0,-37.867,145.1092,19848.0,2511.311395233931,30.666666666666668,0,206,1709,183
ID954550206,5 Halpin St,BRUNSWICK WEST,1200000.0,h,4/06/2016,3,1.0,1.0,600.0,49.0,-37.769,144.9478,19968.0,1046.8946603560692,25.333333333333332,0,119,1063,188
ID906865486,120/99 Dow St,PORT MELBOURNE,635000.0,u,8/07/2017,2,2.0,1.0,2166.0,7.0,-37.84146,144.94121,22238.0,3430.900936110239,3.5,0,92,1027,111
ID928109928,555 Camberwell Rd,CAMBERWELL,1775000.0,h,17/06/2017,3,1.0,3.0,715.0,7.0,-37.84361,145.07099,19850.0,403.8507881676339,26.666666666666668,0,470,3339,557
ID552969494,2/27 Foam St,ELWOOD,1225000.0,t,12/08/2017,3,2.0,2.0,0.0,11.0,-37.88656,144.99068,19954.0,919.9555193072792,21.5,0,208,1866,156
ID838306754,185 Moreland Rd,COBURG,482500.0,h,23/04/2016,1,1.0,1.0,108.0,99.0,-37.7554,144.9648,19966.0,281.115183970777,30.0,0,133,1156,139
ID971039180,4 Anchor Pl,PRAHRAN,1805000.0,h,17/06/2017,4,2.0,1.0,105.0,4.0,-37.85102,144.99408,19958.0,406.85439641602994,13.5,0,92,1027,111
ID789198619,53 Gloucester Rd,ASHBURTON,1450000.0,h,8/04/2017,2,1.0,1.0,627.0,10.0,-37.8689,145.0882,19847.0,753.6087184158552,31.666666666666668,0,209,1886,215
ID616489717,1/156 Chambers Rd,ALTONA NORTH,620000.0,h,22/08/2016,3,2.0,2.0,276.0,9.0,-37.8262,144.8443,20022.0,3418.7628656530724,21.4,0,311,2215,346
ID527177160,2/164 Leamington St,RESERVOIR,220000.0,u,24/09/2016,1,1.0,1.0,0.0,49.0,-37.7111,144.9919,20010.0,1477.1010406965886,34.2,0,117,378,47
ID636112486,98 Heath St,PORT MELBOURNE,1400000.0,h,25/02/2017,2,1.0,1.0,168.0,85.0,-37.8346,144.9453,22238.0,2630.3484704175676,3.5,0,92,1027,111
ID388233529,23 Phillip Rd,KEILOR EAST,880000.0,h,22/07/2017,4,1.0,1.0,534.0,69.0,-37.74807,144.86927,20037.0,4223.867072605829,24.0,0,84,237,59
ID993193124,56 Gardiner Pde,GLEN IRIS,2175000.0,h,4/06/2016,5,3.0,4.0,619.0,16.0,-37.8554,145.0611,19849.0,1758.7620654294967,28.666666666666668,0,240,1683,169
ID447507133,1 Montana St,GLEN IRIS,2300000.0,h,6/08/2016,4,3.0,4.0,1258.0,78.0,-37.8552,145.082,19849.0,425.4561468508618,28.666666666666668,0,240,1683,169
ID636478290,10 Baird St,FAWKNER,900000.0,h,12/08/2017,5,3.0,4.0,663.0,79.0,-37.70659000000001,144.97109,19961.0,1261.185051909142,39.0,0,156,1480,132
ID670103762,8 Rutland St,NIDDRIE,960000.0,h,30/07/2016,3,1.0,1.0,645.0,69.0,-37.736,144.8809,20036.0,3738.875608714827,27.0,0,11,52,6
ID965416958,28 Vine St,MOONEE PONDS,1683000.0,h,27/06/2016,3,2.0,2.0,222.0,139.0,-37.7688,144.9291,20038.0,939.9693051506432,22.0,0,46,86,21
ID303592399,8 Hamer St,BRUNSWICK EAST,1265000.0,h,16/09/2017,2,1.0,3.0,439.0,2.0,-37.76766,144.97638,19968.0,1477.776770338304,25.333333333333332,0,111,355,60
ID579815109,4/135 Brunswick Rd,BRUNSWICK,640000.0,t,16/09/2017,2,1.0,1.0,82.0,114.0,-37.77761,144.96832,19969.0,893.9644964361428,24.333333333333332,0,117,1162,191
ID704316831,14/36 Lisson Gr,HAWTHORN,560000.0,u,3/06/2017,1,1.0,1.0,0.0,49.0,-37.82694,145.03094,19904.0,777.8008454862155,15.655172413793103,0,153,1704,324
ID833849675,127 Elizabeth St,COBURG NORTH,637000.0,h,18/06/2016,3,1.0,4.0,498.0,69.0,-37.7323,144.9833,20012.0,1673.9551218145532,28.3,0,133,1156,139
ID944462864,1/34 Edwin St,IVANHOE,785000.0,h,7/11/2016,3,2.0,0.0,399.0,69.0,-37.7551,145.05,19935.0,965.73706585157,29.823529411764707,0,79,225,53
ID846911344,176 Were St,BRIGHTON,1562500.0,h,10/09/2016,5,2.0,2.0,655.0,94.0,-37.9264,145.0044,19949.0,1314.1136272033486,31.5,0,343,1929,260
ID514637372,14 Jubilee St,NEWPORT,1060000.0,h,10/12/2016,3,1.0,4.0,600.0,119.0,-37.8472,144.8707,19994.0,1238.8823018841888,16.310344827586206,0,11,52,6
ID805261840,1/40 St Hellier St,HEIDELBERG HEIGHTS,757000.0,h,4/03/2017,2,2.0,2.0,275.0,89.0,-37.7494,145.0538,19935.0,1047.279400219435,29.823529411764707,0,153,1704,324
ID610701085,5 Rigby St,CARRUM,881000.0,h,3/06/2017,3,1.0,2.0,538.0,49.0,-38.07405,145.13211,19858.0,854.4533896796731,60.583333333333336,0,2,18,1
ID664479136,133 Beavers Rd,NORTHCOTE,1050000.0,h,29/04/2017,2,1.0,1.0,181.0,94.0,-37.7659,144.9903,20016.0,621.8261225627763,21.3,0,26,68,13
ID144198459,92 Sterling Dr,KEILOR EAST,698000.0,h,27/05/2017,4,2.0,2.0,535.0,54.0,-37.74083,144.85545,20003.0,4444.461510899981,29.375,0,84,237,59
ID126981193,15 River Dr,AVONDALE HEIGHTS,725000.0,h,15/10/2016,3,1.0,4.0,606.0,7.0,-37.752,144.85399999999996,20004.0,3847.1915771834497,26.375,0,206,1709,183
ID793478393,17 Payne St,GLADSTONE PARK,586000.0,h,23/09/2017,3,1.0,1.0,534.0,59.0,-37.68641,144.88487,20031.0,2896.5237948327654,38.0,0,86,751,113
ID528355777,127 Tucker Rd,BENTLEIGH,1260000.0,h,4/03/2017,4,2.0,2.0,793.0,19.0,-37.9232,145.0502,19938.0,1311.507567682453,36.84615384615385,0,125,839,108
ID344257070,545 Whitehorse Rd,SURREY HILLS,2450000.0,h,27/06/2016,5,4.0,2.0,1076.0,99.0,-37.8141,145.0936,19896.0,1205.0922236752797,28.76923076923077,0,300,919,195
ID526793106,4 Kelvin Gr,THORNBURY,944000.0,h,12/06/2016,2,1.0,1.0,185.0,119.0,-37.76300000000001,145.0025,20015.0,494.4909319619923,23.3,0,300,919,195
ID780497424,68 Leila Rd,CARNEGIE,1410000.0,h,25/02/2017,4,3.0,3.0,650.0,49.0,-37.9011,145.05100000000004,19941.0,1027.4038655711554,32.15384615384615,0,470,3339,557
ID715561838,29 Finsbury St,FLEMINGTON,1100000.0,h,18/06/2016,3,2.0,0.0,179.0,119.0,-37.7857,144.9305,20040.0,225.26902593508999,18.0,0,240,1683,169
ID262484735,38 Alfred St,SEDDON,920000.0,h,16/04/2016,3,2.0,2.0,0.0,19.0,-37.8057,144.8857,20023.0,434.423013800008,19.4,0,117,378,47
ID605674126,31/41 Harrow St,BOX HILL,465000.0,u,13/08/2016,2,2.0,1.0,0.0,9.0,-37.8216,145.127,20042.0,556.8466989459158,25.71794871794872,0,343,1929,260
ID964255084,11 Nareen Av,COOLAROO,515000.0,h,8/07/2017,4,1.0,0.0,616.0,129.0,-37.65879,144.9296,44817.0,397.77260466235265,43.0,0,50,148,23
ID211447040,4 Melliodora Pl,YALLAMBIE,731000.0,h,18/06/2016,3,2.0,2.0,566.0,28.0,-37.7195,145.1034,19986.0,1662.4200184578303,43.9,0,130,762,109
ID971953765,21 Chicquita Cct,MENTONE,792000.0,t,16/09/2017,3,2.0,2.0,156.0,8.0,-37.97928,145.0763,19865.0,1018.441980523508,44.6875,0,12,13,5
ID985690646,12 Coane St,PASCOE VALE,960000.0,h,25/02/2017,3,1.0,2.0,641.0,69.0,-37.7253,144.938,20034.0,1055.4599241197448,31.0,0,92,1027,111
ID540630732,81 Quinn Gr,KEILOR EAST,700000.0,h,22/05/2016,5,2.0,2.0,629.0,49.0,-37.7423,144.869,22253.0,4425.772628336235,18.333333333333332,0,79,225,53
ID452622179,409/216 Rouse St,PORT MELBOURNE,665000.0,u,3/06/2017,2,2.0,1.0,1472.0,9.0,-37.84096,144.93791000000004,19841.0,3583.2922826752756,3.4078212290502794,1,92,1027,111
ID675152182,37 Lewis St,ORMOND,1770000.0,h,10/09/2016,3,2.0,2.0,667.0,69.0,-37.9088,145.0471,19940.0,791.0114643311158,33.15384615384615,0,36,147,42
ID172003287,13 Kemp Av,THOMASTOWN,610000.0,h,8/07/2017,3,1.0,2.0,544.0,49.0,-37.68336,145.0029,20007.0,1057.3940357905217,40.22222222222222,0,71,332,39
ID511005901,9 Filbert St,CAULFIELD SOUTH,1470000.0,h,7/05/2016,3,2.0,2.0,296.0,109.0,-37.8906,145.0224,19953.0,1739.3613671202004,23.5,0,200,1136,143
ID968327765,6 Epping St,HADFIELD,750000.0,h,9/09/2017,3,1.0,3.0,665.0,49.0,-37.70444000000001,144.95273999999995,19961.0,683.5693073152886,39.0,0,230,1620,177
ID963234243,4 Ashworth St,ALBERT PARK,1700000.0,h,6/05/2017,3,1.0,1.0,178.0,109.0,-37.8473,144.9495,19958.0,3556.2258922247142,13.5,0,151,1120,125
ID113065591,1/8 Louise St,CLIFTON HILL,712000.0,u,20/05/2017,2,1.0,1.0,36.0,49.0,-37.7926,145.0019,19974.0,719.6417768119379,15.142857142857142,0,137,1183,166
ID124872574,132 Cornwall Rd,SUNSHINE,910000.0,h,25/02/2017,3,2.0,2.0,653.0,27.0,-37.7815,144.8423,20021.0,1140.4201187739077,24.0,0,176,1272,233
ID278201100,22 Waterloo Rd,NORTHCOTE,1350000.0,h,24/06/2017,3,1.0,0.0,271.0,109.0,-37.7754,145.00229,19928.0,640.3694709423748,18.923076923076923,0,26,68,13
ID492350721,21/659 Victoria St,ABBOTSFORD,550000.0,u,8/07/2017,2,1.0,1.0,1521.0,49.0,-37.8114,145.01163,19905.0,1526.087956135616,13.952380952380953,0,151,1120,125
ID860645522,2/36 May St,ALTONA NORTH,675000.0,h,14/05/2016,3,2.0,2.0,171.0,7.0,-37.8337,144.8554,19994.0,2674.6323016492506,16.310344827586206,1,311,2215,346
ID658005693,11/5 Warner St,MALVERN,456000.0,u,6/05/2017,1,1.0,1.0,4721.0,59.0,-37.8515,145.0372,19945.0,1664.9646694658247,19.214285714285715,1,102,352,106
ID211284827,1/30 Archibald St,PASCOE VALE,488000.0,u,14/05/2016,2,1.0,2.0,219.0,18.0,-37.7283,144.9331,20034.0,511.06149395259393,31.0,0,85,1043,112
ID987845346,15 Myalla St,BRAYBROOK,570000.0,h,24/06/2017,2,1.0,2.0,567.0,69.0,-37.7877,144.84757,22241.0,1295.8139384849421,15.85,0,362,2108,314
ID379438244,99 Merton St,ALBERT PARK,1900000.0,h,27/05/2017,3,1.0,1.0,186.0,129.0,-37.84431,144.95532,22238.0,3070.4894580627993,3.5,1,151,1120,125
ID464068145,13 Anglers Dr,EPPING,600000.0,h,22/07/2017,4,2.0,2.0,500.0,6.0,-37.62756,145.03364,20005.0,2781.0325302526,45.22222222222222,0,250,1550,286
ID829316103,14/182 Albert Rd,SOUTH MELBOURNE,1500000.0,u,16/04/2016,2,2.0,2.0,0.0,15.0,-37.8369,144.968,22238.0,2071.9285175348887,3.5,0,137,681,137
ID816326374,16 Scenic Dr,ASHWOOD,1529500.0,h,17/09/2016,5,3.0,2.0,585.0,19.0,-37.8637,145.1024,19848.0,1860.5055195760135,30.666666666666668,0,206,1709,183
ID912651428,3/48 Alpha St,BALWYN NORTH,1040000.0,u,24/09/2016,2,1.0,1.0,250.0,24.0,-37.7996,145.0959,19896.0,2363.9654721765237,28.76923076923077,0,120,881,102
ID299065580,73a Victoria St,WILLIAMSTOWN,2075000.0,h,6/05/2017,4,3.0,2.0,324.0,10.0,-37.8622,144.8884,19993.0,544.91304215823,20.857142857142858,1,145,787,144
ID318367511,14A Supply Dr,EPPING,452500.0,h,27/05/2017,2,1.0,1.0,279.0,34.0,-37.65791,145.02643,20005.0,695.568573396943,45.22222222222222,0,250,1550,286
ID869851854,6 The Mews,HAMPTON PARK,400000.0,h,8/07/2017,3,1.0,1.0,301.0,21.0,-38.0457,145.27395,45793.0,2521.418832398118,56.22222222222222,0,44,101,24
ID897486050,18 Metung St,BALWYN,3600000.0,h,10/12/2016,5,3.0,2.0,678.0,16.0,-37.8063,145.0705,19892.0,2190.6054237765093,21.785714285714285,1,120,881,102
ID649862095,16A Madden St,MAIDSTONE,798000.0,h,12/08/2017,3,2.0,2.0,159.0,9.0,-37.78974,144.88143,20023.0,1386.4483579778894,19.4,1,102,352,106
ID649044700,7 High St,SUNSHINE,780000.0,h,4/03/2017,3,1.0,0.0,486.0,76.0,-37.7886,144.8438,20021.0,960.8314710626378,24.0,0,176,1272,233
ID566771661,48 Smith Av,WILLIAMSTOWN,1630000.0,h,3/09/2017,4,3.0,2.0,400.0,49.0,-37.86338,144.88322,19993.0,846.9487760405726,20.857142857142858,0,145,787,144
ID185675607,4/51 Yarra St,HEIDELBERG,705000.0,t,6/08/2016,2,1.0,1.0,182.0,46.0,-37.7587,145.0657,19935.0,477.03481515097724,29.823529411764707,0,150,1565,276
